101253138,103153680
93716505,87359504
103153680,82444325
103874590,90505250
78970915,88604695
84475935,73400355
84475935,79757331
84475935,90505250
80412699,96403473
73400355,90505250
82706478,74973200
101253138,103153680
93716505,87359504
103153680,82444325
84475935,73400355
88604695,99876882
80412699,96403473
82706478,74973200
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
78970915,99876882
96403473,80412699
88604695,99876882
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
80412699,96403473
82706478,74973200
101253138,82444325
101253138,103153680
93716505,87359504
79167521,80412699
84475935,79757331
80412699,96403473
82706478,74973200
82706478,74579980
101253138,82444325
101253138,103153680
96403473,80412699
93716505,87359504
78970915,99876882
88604695,99876882
82706478,74973200
82706478,74579980
74579980,74973200
101253138,82444325
101253138,103153680
96403473,80412699
93716505,87359504
103153680,82444325
78118926,104136725
103874590,90505250
78970915,99876882
88604695,99876882
101253138,82444325
101253138,74579980
101253138,103153680
93716505,87359504
103153680,82444325
103874590,90505250
78970915,88604695
80412699,96403473
74579980,82444325
101253138,82444325
101253138,74579980
101253138,103153680
93716505,87359504
103874590,104398877
104398877,73400355
104398877,84475935
104398877,79757331
84475935,79757331
80019481,82706478
74579980,82444325
101253138,101842971
101253138,82444325
101253138,103153680
103874590,90505250
104398877,73400355
84475935,79757331
80019481,82706478
93716505,87359504
103153680,82444325
104398877,73400355
80019481,74973200
80019481,82706478
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
78118926,74579980
79167521,87359504
84475935,73400355
84475935,79757331
78970915,88604695
79757331,73400355
88604695,99876882
101253138,82444325
96403473,80412699
93716505,87359504
78118926,74579980
103874590,90505250
84475935,73400355
84475935,79757331
79757331,73400355
80019481,82706478
82706478,74973200
101253138,82444325
96403473,80412699
93716505,87359504
103153680,82444325
78118926,74579980
78970915,88604695
82706478,74973200
96403473,80412699
93716505,87359504
103153680,101253138
103153680,82444325
103153680,80412699
78970915,88604695
101253138,82444325
80019481,82706478
101253138,73400355
101253138,84475935
93716505,87359504
84475935,104398877
80412699,96403473
79167521,73662508
82706478,74973200
101253138,103153680
93716505,87359504
103153680,84475935
80019481,82706478
80412699,96403473
93716505,87359504
103153680,101253138
78970915,88604695
80019481,74973200
80019481,82706478
88604695,99876882
80412699,96403473
82706478,74973200
96403473,80412699
96403473,73662508
93716505,87359504
103153680,101253138
101253138,82444325
78970915,88604695
88604695,99876882
73662508,90505250
101253138,103153680
93716505,87359504
103153680,82444325
103874590,80412699
84475935,79757331
80019481,82706478
88604695,99876882
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
78970915,88604695
88604695,99876882
80412699,96403473
82706478,96403473
101253138,103153680
78970915,88604695
78970915,99876882
84475935,73400355
84475935,79757331
84475935,104398877
96403473,74973200
96403473,80412699
88604695,99876882
84475935,73400355
84475935,104398877
101253138,82444325
76087326,73662508
104398877,73400355
104398877,79757331
78970915,88604695
88604695,99876882
80412699,96403473
82706478,74973200
93716505,87359504
103153680,101253138
103153680,82444325
103874590,73662508
103874590,90505250
78970915,99876882
104398877,73400355
104398877,84475935
84475935,79757331
79757331,73400355
80019481,82706478
73662508,90505250
84475935,79757331
84475935,104398877
93716505,87359504
103153680,82444325
104398877,79757331
80019481,74973200
80019481,82706478
80412699,96403473
73662508,90505250
82706478,74973200
96403473,80412699
84475935,79757331
84475935,104398877
80019481,74973200
80019481,82706478
73662508,90505250
82706478,74973200
93716505,87359504
103153680,82444325
103874590,90505250
84475935,104398877
80019481,74973200
80019481,80412699
80019481,82706478
82706478,74973200
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
103874590,73662508
103874590,90505250
84475935,79757331
80019481,82706478
80412699,96403473
73662508,90505250
101253138,103153680
96403473,80412699
93716505,87359504
80019481,82706478
73662508,90505250
82706478,74973200
96403473,80412699
103153680,78970915
103874590,76087326
103874590,73662508
103874590,90505250
80019481,82706478
82706478,74973200
84475935,79757331
93716505,87359504
103874590,90505250
101253138,82444325
76087326,73662508
88604695,99876882
80412699,96403473
73662508,90505250
82706478,74973200
101253138,103153680
96403473,80412699
93716505,87359504
82706478,74973200
101253138,103153680
96403473,80412699
93716505,87359504
103874590,73662508
79757331,73400355
96403473,80412699
93716505,87359504
79757331,73400355
93716505,87359504
103874590,73662508
80019481,82706478
80412699,96403473
82706478,74973200
101253138,103153680
96403473,80412699
93716505,87359504
103874590,90505250
84475935,73400355
80019481,74973200
80019481,82706478
88604695,99876882
73662508,90505250
101253138,82444325
93716505,87359504
80019481,82706478
88604695,99876882
80412699,96403473
93716505,87359504
103874590,90505250
84475935,73400355
80019481,78970915
80019481,82706478
103874590,73662508
84475935,79757331
80019481,82706478
80412699,96403473
93716505,87359504
84475935,79757331
84475935,82706478
79757331,82706478
80019481,82706478
88604695,99876882
80412699,96403473
82706478,74973200
93716505,87359504
103874590,90505250
104398877,84475935
80019481,74973200
80019481,82706478
80412699,96403473
82706478,74973200
101253138,103153680
103153680,82444325
79757331,73400355
80019481,82706478
80412699,96403473
101253138,103153680
93716505,87359504
78118926,79167521
103874590,73662508
79167521,104136725
80412699,96403473
101253138,82444325
101253138,103153680
96403473,80412699
78118926,79167521
79167521,104136725
80019481,82706478
93716505,87359504
77266978,94175254
78118926,79167521
79167521,104136725
88604695,99876882
80412699,96403473
101253138,103153680
93716505,87359504
77266978,94175254
78118926,79167521
79167521,104136725
84475935,73400355
80019481,74973200
88604695,99876882
80412699,96403473
101253138,82444325
101253138,103153680
103153680,82444325
78118926,79167521
84475935,73400355
80412699,96403473
79167521,104136725
77266978,94175254
103153680,101253138
78118926,79167521
104136725,79167521
84475935,79757331
79757331,73400355
80019481,74973200
80412699,96403473
73662508,90505250
93716505,87359504
77266978,94175254
78118926,79167521
79167521,104136725
80019481,74973200
80019481,82706478
88604695,99876882
80412699,96403473
73662508,90505250
101253138,103153680
93716505,87359504
103153680,82444325
78118926,82706478
104398877,73400355
78970915,99876882
80412699,96403473
73662508,90505250
77266978,94175254
103153680,101253138
78118926,82706478
78970915,88604695
78970915,99876882
88604695,99876882
80412699,96403473
101253138,103153680
78118926,82706478
78970915,99876882
101253138,82444325
101253138,103153680
93716505,87359504
103153680,82444325
78118926,79167521
78118926,80019481
78118926,82706478
78118926,104136725
80019481,79167521
80019481,82706478
80412699,96403473
79167521,82706478
79167521,104136725
78118926,79167521
77266978,94175254
84475935,79757331
78970915,99876882
80412699,96403473
93716505,87359504
77266978,94175254
84475935,79757331
79757331,73400355
84475935,82444325
93716505,87359504
103874590,73662508
78970915,88604695
80412699,96403473
93716505,87359504
77266978,94175254
104398877,79757331
79757331,73400355
80412699,96403473
101253138,82444325
104398877,73400355
96403473,80412699
101253138,82444325
93716505,87359504
77266978,94175254
78184473,86966298
96403473,80412699
77266978,94175254
78184473,86966298
103874590,90505250
78970915,88604695
78970915,99876882
78970915,96403473
88604695,99876882
80412699,96403473
77266978,94175254
103874590,73662508
78970915,88604695
78970915,99876882
104398877,84475935
84475935,73400355
96403473,80412699
88604695,99876882
103874590,73662508
103874590,90505250
78970915,88604695
84475935,73400355
84475935,104398877
84475935,79757331
104398877,73400355
96403473,80412699
93716505,74579980
78184473,86966298
104398877,73400355
104398877,79757331
84475935,79757331
80412699,96403473
101253138,103153680
93716505,99876882
93716505,87359504
77266978,94175254
78184473,86966298
103874590,90505250
84475935,104398877
84475935,79757331
88604695,74579980
80412699,96403473
93716505,87359504
77266978,94175254
78970915,74579980
84475935,79757331
88604695,74579980
80412699,96403473
93716505,87359504
77266978,94175254
78184473,86966298
103874590,73662508
80412699,96403473
74579980,99876882
101253138,103153680
93716505,87359504
77266978,94175254
78184473,86966298
104398877,84475935
84475935,73400355
80412699,74579980
80412699,96403473
74579980,96403473
77266978,94175254
78970915,82444325
84475935,73400355
96403473,80412699
101253138,103153680
93716505,87359504
77266978,94175254
78970915,82444325
84475935,73400355
96403473,80412699
74579980,99876882
101253138,103153680
93716505,87359504
77266978,94175254
78970915,82444325
80412699,96403473
93716505,80412699
93716505,87359504
93716505,96403473
78970915,82444325
78970915,99876882
87359504,80412699
87359504,96403473
80412699,96403473
73662508,90505250
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
78970915,88604695
78970915,99876882
104398877,79757331
84475935,73400355
87359504,80412699
87359504,96403473
79757331,73400355
88604695,99876882
80412699,96403473
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
103153680,82444325
103153680,74579980
78184473,86966298
87359504,80412699
87359504,96403473
104398877,73400355
104398877,79757331
104398877,84475935
84475935,79757331
80412699,96403473
74579980,82444325
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
78184473,86966298
78970915,88604695
78970915,99876882
84475935,79757331
87359504,80412699
87359504,96403473
88604695,99876882
80412699,96403473
74579980,82444325
93716505,80412699
93716505,87359504
93716505,96403473
94175254,78184473
104398877,73400355
87359504,80412699
87359504,96403473
79757331,73400355
80412699,96403473
82444325,74579980
101253138,74579980
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
104398877,73400355
87359504,80412699
87359504,96403473
80412699,96403473
74579980,82444325
101253138,74579980
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
78184473,86966298
103874590,90505250
87359504,80412699
87359504,96403473
104398877,73400355
96403473,80412699
74579980,82444325
101253138,74579980
101253138,82444325
93716505,80412699
93716505,87359504
93716505,96403473
78184473,86966298
104398877,73400355
84475935,73400355
87359504,80412699
87359504,96403473
88604695,99876882
80412699,96403473
82444325,74579980
101253138,82444325
101253138,74579980
93716505,80412699
93716505,87359504
93716505,96403473
87359504,80412699
87359504,96403473
104398877,73400355
104398877,84475935
96403473,80412699
88604695,99876882
74579980,82444325
101253138,74579980
93716505,80412699
93716505,87359504
93716505,96403473
103153680,82444325
103874590,90505250
78970915,99876882
104398877,73400355
87359504,80412699
87359504,96403473
80412699,96403473
101253138,103153680
93716505,80412699
93716505,87359504
93716505,96403473
103153680,82444325
87359504,80412699
87359504,96403473
80412699,96403473
82444325,74579980
93716505,80412699
93716505,87359504
93716505,96403473
103153680,82444325
78184473,86966298
78970915,99876882
87359504,80412699
87359504,96403473
80412699,96403473
74579980,82444325
93716505,80412699
93716505,87359504
93716505,96403473
103153680,82444325
78970915,88604695
84475935,79757331
84475935,104398877
87359504,80412699
87359504,96403473
80412699,96403473
101253138,103153680
101253138,86966298
93716505,80412699
93716505,87359504
93716505,96403473
103153680,82444325
103153680,86966298
103874590,90505250
78970915,88604695
104398877,73400355
104398877,79757331
87359504,80412699
87359504,96403473
80412699,96403473
101253138,78184473
101253138,82444325
101253138,103153680
101253138,86966298
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
94175254,88604695
94175254,78970915
103153680,86966298
103874590,90505250
78970915,88604695
84475935,104398877
84475935,79757331
104398877,73400355
104398877,79757331
87359504,80412699
87359504,96403473
80412699,96403473
101253138,82444325
101253138,103153680
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
94175254,88604695
103153680,82444325
78184473,86966298
78970915,88604695
84475935,73400355
84475935,79757331
84475935,104398877
104398877,73400355
87359504,80412699
87359504,96403473
80412699,96403473
101253138,103153680
93716505,80412699
93716505,87359504
93716505,96403473
77266978,94175254
103153680,82444325
78184473,86966298
78970915,88604695
78970915,99876882
104398877,73400355
104398877,84475935
87359504,80412699
87359504,96403473
80412699,96403473
101253138,103153680
96403473,80412699
96403473,87359504
96403473,93716505
93716505,80412699
93716505,73662508
93716505,87359504
77266978,94175254
103153680,82444325
84475935,73400355
84475935,104398877
104398877,73400355
87359504,80412699
80150568,83558415
101253138,82444325
101253138,103153680
103153680,82444325
104398877,73400355
104398877,84475935
84475935,73400355
78970915,99876882
80150568,83558415
101253138,82444325
101253138,103153680
77266978,94175254
103153680,82444325
104398877,73400355
104398877,84475935
84475935,73400355
78970915,99876882
80150568,83558415
101253138,103153680
103153680,82444325
104398877,73400355
79757331,73400355
80150568,83558415
77266978,94175254
78184473,86966298
104398877,73400355
84475935,79757331
80150568,83558415
101253138,82444325
77266978,94175254
79757331,73400355
103153680,82444325
104398877,79757331
80150568,83558415
84475935,79757331
79757331,73400355
80150568,83558415
101253138,82444325
84475935,104398877
80150568,83558415
101253138,82444325
101318675,98631701
101318675,78839844
77266978,94175254
78577679,98631701
78577679,78839844
78839844,98631701
80150568,83558415
101253138,82444325
101318675,98631701
101318675,78839844
94175254,82444325
78577679,98631701
78577679,78839844
78839844,98631701
80150568,83558415
101253138,82444325
101253138,103153680
94175254,82444325
94175254,77266978
78839844,98631701
104398877,73400355
84475935,73400355
84475935,79757331
80150568,83558415
101253138,82444325
101253138,103153680
101318675,78839844
103153680,82444325
78577679,98631701
78577679,78839844
80150568,83558415
101253138,82444325
101318675,78839844
101318675,78577679
94175254,77266978
103153680,82444325
101318675,98631701
101318675,78839844
101318675,78577679
78577679,98631701
78577679,78839844
78839844,98631701
80150568,83558415
78970915,99876882
101253138,82444325
101253138,103153680
101318675,98631701
101318675,78839844
101318675,78577679
103153680,82444325
78839844,98631701
104398877,79757331
80150568,83558415
88604695,99876882
101253138,82444325
101318675,78839844
101318675,78577679
103153680,82444325
78577679,98631701
78577679,78839844
78839844,98631701
78970915,99876882
80150568,83558415
101318675,98631701
101318675,78839844
101318675,78577679
94175254,77266978
78577679,98631701
78577679,78839844
78970915,99876882
80150568,83558415
101253138,82444325
101318675,78839844
101318675,78577679
94175254,77266978
78577679,98631701
80150568,83558415
78970915,99876882
101253138,82444325
101318675,78839844
78577679,78839844
78839844,98631701
104398877,79757331
80150568,83558415
101253138,82444325
101318675,78839844
103153680,82444325
104398877,79757331
80150568,88604695
80150568,83558415
101253138,82444325
101318675,78839844
101318675,78577679
101842971,84475935
103153680,82444325
80150568,83558415
101253138,82444325
101318675,98631701
103153680,82444325
78839844,98631701
84475935,79757331
80150568,83558415
88604695,99876882
101253138,82444325
94175254,77266978
77266978,106627090
103153680,82444325
78839844,98631701
80150568,83558415
101253138,82444325
101318675,98631701
101318675,78839844
101318675,78577679
94175254,77266978
103153680,82444325
78839844,98631701
84475935,104398877
104398877,73400355
104398877,79757331
79757331,73400355
80150568,83558415
78970915,99876882
101253138,82444325
101318675,78839844
94175254,77266978
103153680,82444325
78577679,98631701
104398877,73400355
104398877,79757331
79757331,73400355
78970915,99876882
101318675,78839844
103153680,82444325
78577679,98631701
78577679,78839844
78839844,98631701
104398877,73400355
79757331,73400355
101253138,82444325
101318675,78839844
103153680,82444325
78839844,98631701
104398877,73400355
104398877,79757331
84475935,79757331
101253138,82444325
101318675,78577679
78577679,78839844
79757331,78970915
106627090,74579980
78970915,99876882
101318675,98631701
101318675,78839844
77266978,83558415
78577679,78839844
78839844,98631701
104398877,79757331
84475935,79757331
106627090,74579980
78970915,99876882
101253138,82444325
101318675,78839844
94175254,77266978
78839844,98631701
84475935,79757331
78970915,99876882
106627090,74579980
101253138,82444325
101318675,98631701
101318675,78577679
94175254,77266978
78577679,98631701
78970915,99876882
104398877,84475935
106627090,74579980
101253138,82444325
101318675,98631701
94175254,77266978
84475935,79757331
106627090,74579980
78970915,99876882
101253138,82444325
101253138,103153680
101318675,98631701
94175254,77266978
103153680,82444325
84475935,79757331
106627090,74579980
101253138,82444325
101253138,103153680
101318675,98631701
78839844,98631701
84475935,79757331
78970915,88604695
78970915,99876882
80150568,83558415
106627090,74579980
101253138,82444325
101318675,98631701
94175254,77266978
103153680,82444325
78577679,98631701
84475935,79757331
80150568,83558415
106627090,74579980
101253138,82444325
101318675,98631701
101318675,78839844
94175254,77266978
78839844,83558415
84475935,79757331
80150568,83558415
88604695,78970915
106627090,74579980
101253138,82444325
101318675,98631701
94175254,77266978
103153680,82444325
78577679,98631701
78839844,98631701
104398877,84475935
84475935,79757331
78970915,88604695
78970915,99876882
80150568,83558415
106627090,74579980
101318675,98631701
101318675,78839844
94175254,77266978
78577679,78839844
78839844,98631701
84475935,79757331
80150568,83558415
88604695,78970915
78970915,99876882
101318675,98631701
101318675,78839844
78839844,98631701
84475935,104398877
78970915,88604695
80150568,83558415
101318675,98631701
101318675,78839844
101318675,78577679
78577679,78839844
78839844,98631701
104398877,84475935
84475935,79757331
80150568,83558415
88604695,78970915
101318675,98631701
101318675,78577679
78577679,98631701
78970915,88604695
101253138,82444325
101318675,78839844
78577679,98631701
78577679,78839844
78839844,98631701
78970915,88604695
78970915,99876882
80150568,83558415
88604695,99876882
101253138,82444325
101253138,103153680
101318675,98631701
101318675,78839844
101318675,78577679
103153680,82444325
78577679,78839844
78970915,88604695
80150568,83558415
101253138,82444325
101253138,103153680
101318675,98631701
93716505,78184473
93716505,73662508
93716505,96403473
78184473,80412699
78184473,73662508
78184473,96403473
78577679,78839844
78839844,98631701
78970915,99876882
84475935,79757331
96403473,73662508
80150568,83558415
101253138,103153680
93716505,78184473
93716505,96403473
78184473,96403473
78839844,98631701
78970915,99876882
80150568,83558415
103153680,101253138
103153680,82444325
98631701,101318675
101253138,82444325
101318675,78839844
101318675,78577679
78577679,78839844
99876882,78970915
79757331,84475935
98631701,101318675
98631701,78839844
101318675,78839844
99876882,78970915
79757331,84475935
101318675,98631701
103153680,101253138
98631701,78839844
88604695,78970915
74579980,82444325
103153680,101253138
88604695,99876882
88604695,78970915
99876882,78970915
101318675,78839844
103153680,101253138
88604695,78970915
99876882,78970915
73400355,79757331
94699544,100335650
94699544,100466704
94699544,74317849
103153680,101253138
101318675,78839844
74317849,100335650
74317849,100466704
101318675,98631701
101318675,78839844
94699544,100335650
94699544,98304019
78577679,78839844
78839844,98631701
80150568,83558415
98304019,100335650
98304019,74317849
98304019,100466704
100335650,100466704
101318675,98631701
101318675,78839844
94699544,100335650
94699544,98304019
94699544,100466704
78839844,98631701
80150568,83558415
98304019,100335650
98304019,100466704
74317849,100466704
100466704,100335650
101318675,98631701
94699544,100335650
94699544,98304019
94699544,100466704
78839844,98631701
78970915,88604695
78970915,99876882
80150568,83558415
98304019,100466704
100335650,100466704
74317849,100466704
101318675,98631701
94699544,100335650
94699544,100466704
78839844,98631701
80150568,83558415
98304019,74317849
100335650,100466704
84475935,79757331
101318675,98631701
78970915,88604695
80150568,83558415
98304019,100335650
98304019,100466704
98304019,74317849
100335650,100466704
100335650,74317849
90570776,100466704
74317849,100466704
101318675,98631701
101318675,78839844
94699544,100335650
94699544,98304019
94699544,100466704
78839844,98631701
78970915,88604695
80150568,83558415
74317849,100466704
101318675,78839844
94699544,100335650
94699544,98304019
94699544,100466704
94699544,74317849
78839844,98631701
78970915,88604695
80150568,83558415
98304019,100466704
74317849,100466704
101318675,98631701
101318675,78839844
101318675,78577679
102891548,79364113
94699544,100335650
94699544,100466704
78577679,78839844
78839844,98631701
78970915,88604695
80150568,83558415
74317849,100335650
74317849,100466704
100335650,100466704
101318675,98631701
101318675,78839844
102891548,79364113
94699544,100466704
78577679,98631701
78839844,98631701
78970915,88604695
78970915,99876882
79757331,73400355
80150568,83558415
100335650,100466704
74317849,100466704
84475935,73400355
101318675,98631701
101318675,78839844
102891548,79364113
94699544,100335650
78577679,98631701
78577679,78839844
78839844,98631701
78970915,88604695
79757331,73400355
80150568,83558415
98304019,100466704
74317849,100466704
101318675,98631701
101318675,78577679
102891548,79364113
94699544,74317849
78577679,98631701
78839844,98631701
78970915,88604695
79757331,73400355
80150568,83558415
74317849,100335650
74317849,100466704
100335650,100466704
101318675,98631701
101318675,78577679
94175254,106627090
102891548,79364113
94699544,74317849
78839844,98631701
78970915,88604695
79757331,73400355
80150568,83558415
98304019,100335650
98304019,100466704
100335650,100466704
101318675,98631701
101318675,78839844
94175254,106627090
102891548,79364113
94699544,74317849
78577679,78839844
78839844,98631701
78970915,99876882
80150568,83558415
98304019,100335650
98304019,100466704
101318675,98631701
101318675,78839844
94175254,106627090
78970915,88604695
80150568,83558415
88604695,99876882
101318675,98631701
94175254,106627090
78839844,98631701
78970915,88604695
78970915,99876882
80150568,83558415
88604695,99876882
100335650,100466704
94175254,106627090
78970915,88604695
78970915,99876882
104398877,73400355
79757331,73400355
80150568,83558415
101318675,98631701
101318675,78839844
101318675,78577679
94175254,106627090
78577679,98631701
78577679,78839844
78839844,98631701
78970915,88604695
80150568,83558415
98304019,100335650
101318675,78839844
101318675,78577679
101842971,75431963
94175254,106627090
94699544,74317849
78577679,98631701
78577679,78839844
78970915,88604695
80150568,83558415
98304019,100335650
101318675,98631701
94175254,106627090
94699544,74317849
78577679,98631701
78970915,88604695
78970915,99876882
104398877,73400355
80150568,83558415
88604695,99876882
98304019,100335650
84475935,73400355
101842971,82444325
82444325,106627090
94175254,106627090
94699544,74317849
78577679,78839844
78970915,88604695
78970915,99876882
79757331,73400355
80150568,83558415
88604695,99876882
101318675,98631701
101318675,78839844
101318675,78577679
94175254,82444325
94175254,106627090
102891548,79364113
94699544,100335650
94699544,74317849
78577679,78839844
78970915,88604695
78970915,99876882
79757331,73400355
80150568,83558415
88604695,99876882
106627090,82444325
